Date,Open,High,Low,Close,Volume,Adj Close
2016-12-09,1372.90,1373.30,1357.00,1362.20,807500,1362.20
2016-12-08,1365.15,1375.75,1361.80,1366.95,925800,1366.95
2016-12-07,1368.00,1375.10,1350.00,1353.80,1038500,1353.80
2016-12-06,1358.15,1374.00,1357.80,1362.15,1181200,1362.15
2016-12-05,1360.20,1364.80,1349.10,1356.15,708500,1356.15
2016-12-02,1378.00,1379.60,1359.00,1361.85,811800,1361.85
2016-12-01,1386.40,1402.50,1372.80,1388.35,1434600,1388.35
2016-11-30,1365.00,1391.25,1350.00,1382.75,2890400,1382.75
2016-11-29,1357.00,1369.70,1349.05,1352.45,1160800,1352.45
2016-11-28,1370.45,1372.20,1350.00,1356.95,1185200,1356.95
2016-11-25,1357.80,1375.20,1336.40,1370.70,2043800,1370.70
2016-11-24,1353.90,1365.90,1340.00,1349.65,2876900,1349.65
2016-11-23,1357.00,1385.00,1348.00,1357.25,4995400,1357.25
2016-11-22,1358.25,1360.00,1304.50,1329.55,2056500,1329.55
2016-11-21,1378.70,1378.70,1340.00,1347.90,1308500,1347.90
2016-11-18,1372.00,1382.35,1361.00,1370.45,1103200,1370.45
2016-11-17,1378.20,1384.00,1360.00,1371.00,918400,1371.00
2016-11-16,1387.30,1388.30,1351.00,1375.55,2199800,1375.55
2016-11-15,1379.00,1407.50,1363.25,1370.30,2638700,1370.30
2016-11-14,1388.80,1388.80,1388.80,1388.80,000,1388.80
2016-11-11,1396.90,1409.00,1386.00,1388.80,1678800,1388.80
2016-11-10,1400.55,1427.00,1400.55,1412.10,1844200,1412.10
2016-11-09,1320.00,1409.10,1295.10,1390.45,3171500,1390.45
2016-11-08,1405.50,1406.00,1384.00,1397.20,1254400,1397.20
2016-11-07,1425.00,1431.70,1392.35,1398.00,1439100,1398.00
2016-11-04,1426.90,1434.40,1396.90,1419.80,12426000,1419.80
2016-11-03,1442.15,1466.65,1442.00,1444.20,941200,1444.20
2016-11-02,1447.80,1455.00,1436.50,1448.65,995600,1448.65
2016-11-01,1481.00,1481.05,1460.00,1463.15,631400,1463.15
2016-10-31,1480.70,1480.70,1480.70,1480.70,000,1480.70
2016-10-28,1471.00,1484.90,1463.00,1480.70,808600,1480.70
2016-10-27,1479.75,1482.90,1457.10,1475.30,1627100,1475.30
2016-10-26,1479.70,1489.00,1470.55,1482.30,578400,1482.30
2016-10-25,1495.00,1499.35,1478.70,1484.10,558800,1484.10
2016-10-24,1516.65,1520.00,1486.80,1492.65,1011300,1492.65
2016-10-21,1504.00,1514.10,1493.10,1510.85,1113800,1510.85
2016-10-20,1496.00,1507.50,1482.55,1503.65,1001500,1503.65
2016-10-19,1488.25,1501.00,1476.05,1491.05,1431200,1491.05
2016-10-18,1457.70,1491.90,1451.05,1488.25,1322000,1488.25
2016-10-17,1474.90,1477.00,1441.00,1447.95,1427200,1447.95
2016-10-14,1444.00,1477.40,1438.60,1474.85,1754800,1474.85
2016-10-13,1438.90,1447.50,1431.30,1438.40,1773300,1438.40
2016-10-12,1450.00,1450.00,1450.00,1450.00,000,1450.00
2016-10-11,1450.00,1450.00,1450.00,1450.00,000,1450.00
2016-10-10,1460.95,1465.40,1447.05,1450.00,583900,1450.00
2016-10-07,1453.00,1459.90,1441.00,1456.95,732500,1456.95
2016-10-06,1464.00,1467.45,1446.00,1454.50,1084900,1454.50
